scope,state,government_level,category,cat_code,organization,url,discovered_from,verification_status
AP,Andhra Pradesh,state_or_ut,Academies / Institutions - Andhra Pradesh,E009,"Yogi Vemana University, Andhra Pradesh",https://yvu.edu.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Academies / Institutions - Andhra Pradesh,E009,National Feeder Monitoring System,https://nfms.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Academies / Institutions - Andhra Pradesh,E009,Sustainable Agrarian Mission on use of Agri-Residue in Thermal Power Plants (SAMARTH),https://samarth.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Academies / Institutions - Andhra Pradesh,E009,Revamped Distribution Sector Scheme (RDSS),https://rdss.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Academies / Institutions - Andhra Pradesh,E009,Indian Railways Institute of Transport Management (IRITM),https://iritmold.indianrailways.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Boards / Undertakings - Andhra Pradesh,E011,"Andhra Pradesh Biodiversity Board, Andhra Pradesh",https://apsbb.e-pragati.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Boards / Undertakings - Andhra Pradesh,E011,Andhra Pradesh Board of Intermediate Education,https://bie.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Boards / Undertakings - Andhra Pradesh,E011,Andhra Pradesh Building and Other Construction Workers Welfare Board (APBOCWWB),https://apbocwwb.ap.nic.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Boards / Undertakings - Andhra Pradesh,E011,"Andhra Pradesh Dairy Development Cooperative Federaion Limited (APDDCF), Andhra Pradesh",https://apddcf.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Boards / Undertakings - Andhra Pradesh,E011,Andhra Pradesh Economic Development Board,https://apedb.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Boards / Undertakings - Andhra Pradesh,E011,Andhra Pradesh Handicrafts Development Corporation Limited,https://www.lepakshihandicrafts.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Boards / Undertakings - Andhra Pradesh,E011,Andhra Pradesh Industrial Infrastructure Corporation,https://apiic.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Boards / Undertakings - Andhra Pradesh,E011,Andhra Pradesh Maritime Board (APMB),https://apmaritime.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Boards / Undertakings - Andhra Pradesh,E011,Andhra Pradesh Medical Services and Infrastructure Development Corporation (APMSIDC),https://msidc.ap.nic.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Boards / Undertakings - Andhra Pradesh,E011,Andhra Pradesh Mineral Development Corporation Limited,https://apmdc.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Boards / Undertakings - Andhra Pradesh,E011,"Andhra Pradesh Power Generation Corporation Limited (APGENCO), Andhra Pradesh",https://apgenco.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Boards / Undertakings - Andhra Pradesh,E011,Andhra Pradesh Road Development Corporation (APRDC),https://aprdc.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Boards / Undertakings - Andhra Pradesh,E011,Andhra Pradesh State Christian (Minorities) Finance Corporation,https://christianminorities.ap.nic.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Boards / Undertakings - Andhra Pradesh,E011,Andhra Pradesh State Disaster Management Authority (APSDMA),https://apsdma.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Boards / Undertakings - Andhra Pradesh,E011,"Andhra Pradesh State Financial Corporation (APSFC), Andhra Pradesh",https://esfc.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Boards / Undertakings - Andhra Pradesh,E011,"Andhra Pradesh State Institute of Panchayat Raj & Rural Development (APSIRD), Andhra Pradesh",https://apsirdpr.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Boards / Undertakings - Andhra Pradesh,E011,Andhra Pradesh State Level Police Recruitment Board,https://slprb.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Boards / Undertakings - Andhra Pradesh,E011,Andhra Pradesh State Road Transport Corporation (APSRTC),https://www.apsrtc.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Boards / Undertakings - Andhra Pradesh,E011,Andhra Pradesh State Seeds Development Corporation Limited,https://apseeds.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Boards / Undertakings - Andhra Pradesh,E011,"Andhra Pradesh Technology Services (APTS), Andhra Pradesh",https://apts.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Boards / Undertakings - Andhra Pradesh,E011,Andhra Pradesh Tourism Authority,https://aptourism.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Boards / Undertakings - Andhra Pradesh,E011,"Board of Intermediate Education, Andhra Pradesh",https://bieap.apcfss.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Boards / Undertakings - Andhra Pradesh,E011,"Centre for Good Governance, Andhra Pradesh",https://www.cgg.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Boards / Undertakings - Andhra Pradesh,E011,National Feeder Monitoring System,https://nfms.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Boards / Undertakings - Andhra Pradesh,E011,Sustainable Agrarian Mission on use of Agri-Residue in Thermal Power Plants (SAMARTH),https://samarth.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Boards / Undertakings - Andhra Pradesh,E011,Revamped Distribution Sector Scheme (RDSS),https://rdss.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Boards / Undertakings - Andhra Pradesh,E011,Indian Railways Institute of Transport Management (IRITM),https://iritmold.indianrailways.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Boards / Undertakings - Andhra Pradesh,E011,"Department of Technical Education, Andhra Pradesh",https://dteap.nic.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Boards / Undertakings - Andhra Pradesh,E011,"Labour Welfare Board, Andhra Pradesh",https://aplabourwelfareboard.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Boards / Undertakings - Andhra Pradesh,E011,"New & Renewable Energy Development Corporation of Andhra Pradesh Ltd. (NREDCAP), Andhra Pradesh",https://nredcap.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Boards / Undertakings - Andhra Pradesh,E011,"State Board of Technical Education and Training, Andhra Pradesh",https://apsbtet.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Boards / Undertakings - Andhra Pradesh,E011,"Swachha Andhra Corporation, Andhra Pradesh",https://sac.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Boards / Undertakings - Andhra Pradesh,E011,"Tirupati Urban Development Authority (TUDA), Andhra Pradesh",https://www.tudaap.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Boards / Undertakings - Andhra Pradesh,E011,Transmission Corporation of Andhra Pradesh Limited (APTRANSCO),https://www.aptransco.co.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Commissions/ Committees - Andhra Pradesh,E013,Andhra Pradesh Differently abled & Senior Citizens Assistance Corporation (APDASCAC),https://www.apdascac.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Commissions/ Committees - Andhra Pradesh,E013,Andhra Pradesh Electricity Regulatory Commission,https://aperc.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Commissions/ Committees - Andhra Pradesh,E013,Andhra Pradesh Information Commission,https://sic.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Commissions/ Committees - Andhra Pradesh,E013,Andhra Pradesh State Consumer Dispute Redressal Commission,https://scdrc.ap.nic.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Commissions/ Committees - Andhra Pradesh,E013,Andhra Pradesh vigilance commission,https://apvc.ap.nic.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Commissions/ Committees - Andhra Pradesh,E013,"Commissionerate of Health & Family Welfare, Andhra Pradesh",https://cfw.ap.nic.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Commissions/ Committees - Andhra Pradesh,E013,National Feeder Monitoring System,https://nfms.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Commissions/ Committees - Andhra Pradesh,E013,Sustainable Agrarian Mission on use of Agri-Residue in Thermal Power Plants (SAMARTH),https://samarth.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Commissions/ Committees - Andhra Pradesh,E013,Revamped Distribution Sector Scheme (RDSS),https://rdss.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Commissions/ Committees - Andhra Pradesh,E013,Indian Railways Institute of Transport Management (IRITM),https://iritmold.indianrailways.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Districts - Andhra Pradesh,E042,Alluri Sitharama Raju,https://allurisitharamaraju.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Districts - Andhra Pradesh,E042,Anakapalli,https://anakapalli.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Districts - Andhra Pradesh,E042,Ananthapuramu,https://ananthapuramu.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Districts - Andhra Pradesh,E042,Annamayya,https://annamayya.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Districts - Andhra Pradesh,E042,Bapatla,https://bapatla.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Districts - Andhra Pradesh,E042,Chittoor,https://chittoor.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Districts - Andhra Pradesh,E042,Dr. B.R. Ambedkar Konaseema,https://konaseema.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Districts - Andhra Pradesh,E042,East Godavari,https://eastgodavari.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Districts - Andhra Pradesh,E042,Eluru,https://eluru.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Districts - Andhra Pradesh,E042,Guntur,https://guntur.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Districts - Andhra Pradesh,E042,Kakinada,https://kakinada.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Districts - Andhra Pradesh,E042,Krishna,https://krishna.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Districts - Andhra Pradesh,E042,Kurnool,https://kurnool.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Districts - Andhra Pradesh,E042,Nandyal,https://nandyal.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Districts - Andhra Pradesh,E042,Ntr,https://ntr.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Districts - Andhra Pradesh,E042,Palnadu,https://palnadu.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Districts - Andhra Pradesh,E042,Parvathipuram Manyam,https://parvathipurammanyam.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Districts - Andhra Pradesh,E042,Prakasam,https://prakasam.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Districts - Andhra Pradesh,E042,Sri Potti Sriramulu Nellore,https://spsnellore.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Districts - Andhra Pradesh,E042,Sri Sathya Sai,https://srisathyasai.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Districts - Andhra Pradesh,E042,Srikakulam,https://srikakulam.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Districts - Andhra Pradesh,E042,Tirupati,https://tirupati.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Districts - Andhra Pradesh,E042,Visakhapatnam,https://visakhapatnam.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Districts - Andhra Pradesh,E042,National Feeder Monitoring System,https://nfms.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Districts - Andhra Pradesh,E042,Sustainable Agrarian Mission on use of Agri-Residue in Thermal Power Plants (SAMARTH),https://samarth.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Districts - Andhra Pradesh,E042,Revamped Distribution Sector Scheme (RDSS),https://rdss.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Districts - Andhra Pradesh,E042,Indian Railways Institute of Transport Management (IRITM),https://iritmold.indianrailways.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Districts - Andhra Pradesh,E042,Vizianagaram,https://vizianagaram.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Districts - Andhra Pradesh,E042,West Godavari,https://westgodavari.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Districts - Andhra Pradesh,E042,Y.S.R. Kadapa,https://kadapa.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Statutory / Autonomous Bodies - Andhra Pradesh,E051,Andhra Pradesh Human Resource Development Institute (APHRDI),https://www.aphrdi.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Statutory / Autonomous Bodies - Andhra Pradesh,E051,Andhra Pradesh Police,https://citizen.appolice.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Statutory / Autonomous Bodies - Andhra Pradesh,E051,Andhra Pradesh Space Applications Centre (APSAC),https://apsac.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Statutory / Autonomous Bodies - Andhra Pradesh,E051,Andhra Pradesh Special Police (APSP),https://apsp.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Statutory / Autonomous Bodies - Andhra Pradesh,E051,"Anti Corruption Bureau, Andhra Pradesh",https://acb.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Statutory / Autonomous Bodies - Andhra Pradesh,E051,"Centre for Economic and Social Studies, Andhra Pradesh",https://cess.ac.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Statutory / Autonomous Bodies - Andhra Pradesh,E051,"Chittoor District Police, Andhra Pradesh",https://chittoorpolice.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Statutory / Autonomous Bodies - Andhra Pradesh,E051,"Dr. Marri Channa Reddy Human Resource Development Institute of Telangana, Andhra Pradesh",https://www.mcrhrdi.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Statutory / Autonomous Bodies - Andhra Pradesh,E051,International Centre for Alternative Dispute Resolution,https://icadr.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Statutory / Autonomous Bodies - Andhra Pradesh,E051,"Prakasam District Police, Andhra Pradesh",https://prakasampolice.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Statutory / Autonomous Bodies - Andhra Pradesh,E051,"Telugu Akademi, Andhra Pradesh",https://teluguakademi.telangana.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Statutory / Autonomous Bodies - Andhra Pradesh,E051,"Vidyut Ombudsman, Andhra Pradesh",https://vidyutombudsman.ap.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Statutory / Autonomous Bodies - Andhra Pradesh,E051,"Visakhapatnam City Police, Andhra Pradesh",https://vizagcitypolice.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Statutory / Autonomous Bodies - Andhra Pradesh,E051,National Feeder Monitoring System,https://nfms.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Statutory / Autonomous Bodies - Andhra Pradesh,E051,Sustainable Agrarian Mission on use of Agri-Residue in Thermal Power Plants (SAMARTH),https://samarth.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Statutory / Autonomous Bodies - Andhra Pradesh,E051,Revamped Distribution Sector Scheme (RDSS),https://rdss.powermin.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
AP,Andhra Pradesh,state_or_ut,Statutory / Autonomous Bodies - Andhra Pradesh,E051,Indian Railways Institute of Transport Management (IRITM),https://iritmold.indianrailways.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
